Date	Julian Date	Trial	Camera	Arena	Meta_Date	Meta_Julian	Box	Tank	UID
6/26/2013	177	1	3	BL	6/25/2013	176	15A-A	15A	15A-A_2013_6_25
6/26/2013	177	1	4	BL	5/30/2013	150	19A-B	19A	19A-B_2013_5_30
6/26/2013	177	1	5	BL	5/30/2013	150	16A-C	16A	16A-C_2013_5_30
6/26/2013	177	1	6	BL	6/1/2013	152	6A-A	6A	6A-A_2013_6_1
6/26/2013	177	1	7	BL	6/1/2013	152	19A-A	19A	19A-A_2013_6_1
6/26/2013	177	1	8	BL	5/30/2013	150	4A	4A	4A_2013_5_30
6/26/2013	177	1	9	BL	6/1/2013	152	2A-A	2A	2A-A_2013_6_1
6/26/2013	177	2	1	BL	5/30/2013	150	6A	6A	6A_2013_5_30
6/26/2013	177	2	2	BL	5/30/2013	150	3A-B	3A	3A-B_2013_5_30
6/26/2013	177	2	3	BL	6/3/2013	154	12A	12A	12A-B_2013_6_3
6/26/2013	177	2	4	BL	5/30/2013	150	7A	7A	7A_2013_5_30
6/26/2013	177	2	5	BL	6/3/2013	154	18A	18A	12A-C_2013_6_3
6/26/2013	177	2	6	BL	5/30/2013	150	19A-A	19A	19A-A_2013_5_30
6/26/2013	177	2	7	BL	5/28/2013	148	3A-A	3A	3A-A_2013_5_28
6/26/2013	177	2	8	BL	6/25/2013	176	100-E	100	100-E_2013_6_25
6/26/2013	177	2	9	BL	6/25/2013	176	109-B	109	109-B_2013_6_25
7/3/2013	184	1	1	BL	7/1/2013	182	112-B	112	112-B_2013_7_1
7/3/2013	184	1	2	BL	5/30/2013	150	17A-B	17A	17A-B_2013_5_30
7/3/2013	184	1	3	BL	7/1/2013	182	102	102	102_2013_7_1
7/3/2013	184	1	4	BL	5/30/2013	150	3A-A	3A	3A-A_2013_5_30
7/3/2013	184	1	5	BL	5/30/2013	150	19A-A	19A	19A-A_2013_5_30
7/3/2013	184	1	6	BL	6/3/2013	154	10A-C	10A	10A-C_2013_6_3
7/3/2013	184	1	8	BL	5/28/2013	148	4A-B	4A	4A-B_2013_5_28
7/3/2013	184	1	9	BL	5/30/2013	150	19A-B	19A	19A-B_2013_5_30
7/3/2013	184	2	1	BL	5/30/2013	150	10A-B	10A	10A-B_2013_5_30
7/3/2013	184	2	2	BL	5/30/2013	150	3A-B	3A	3A-B_2013_5_30
7/3/2013	184	2	4	BL	5/28/2013	148	18A-A	18A	18A-A_2013_5_28
7/3/2013	184	2	5	BL	5/30/2013	150	7A	7A	7A_2013_5_30
7/3/2013	184	2	6	BL	5/28/2013	148	3A	3A	3A_2013_5_28
7/3/2013	184	2	7	BL	7/1/2013	182	46	46	46_2013_7_1
7/3/2013	184	2	8	BL	5/30/2013	150	17A-C	17A	17A-C_2013_5_30
7/3/2013	184	2	9	BL	6/3/2013	154	2A-A	2A	2A-A_2013_6_3
7/12/2013	193	1	1	BL	6/3/2013	154	19A	19A	19A_2013_6_3
7/12/2013	193	1	2	BL	6/3/2013	154	4A-A	4A	4A-A_2013_6_3
7/12/2013	193	1	3	BL	5/28/2013	148	8A-A	8A	8A-A_2013_5_28
7/12/2013	193	1	4	BL	6/1/2013	152	2A-A	2A	2A-A_2013_6_1
7/12/2013	193	1	5	BL	7/11/2013	192	106	106	106_2013_7_11
7/12/2013	193	1	6	BL	6/1/2013	152	13A	13A	13A_2013_6_1
7/12/2013	193	1	8	BL	5/28/2013	148	18A-A	18A	18A-A_2013_5_28
7/12/2013	193	1	9	BL	6/3/2013	154	2A-C	2A	2A-C_2013_6_3
7/12/2013	193	2	1	BL	7/11/2013	192	103	103	103_2013_7_11
7/12/2013	193	2	2	BL	5/30/2013	150	10A-B	10A	10A-B_2013_5_30
7/12/2013	193	2	3	BL	7/11/2013	192	100	100	100_2013_7_11
7/12/2013	193	2	4	BL	5/30/2013	150	3A-A	3A	3A-A_2013_5_30
7/12/2013	193	2	5	BL	7/11/2013	192	102	102	102_2013_7_11
7/12/2013	193	2	6	BL	5/30/2013	150	6A	6A	6A_2013_5_30
7/12/2013	193	2	8	BL	5/28/2013	148	5A	5A	5A_2013_5_28
7/12/2013	193	2	9	BL	5/30/2013	150	17A-A	17A	17A-A_2013_5_30
7/18/2013	199	1	1	BL	5/28/2013	148	3A	3A	3A_2013_5_28
7/18/2013	199	1	2	BL	5/30/2013	150	3A-A	3A	3A-A_2013_5_30
7/18/2013	199	1	3	BL	5/28/2013	148	4A-A	4A	4A-A_2013_5_28
7/18/2013	199	1	4	BL	7/13/2013	194	32	32	32_2013_7_13
7/18/2013	199	1	5	BL	6/3/2013	154	12A	12A	12A-B_2013_6_3
7/18/2013	199	1	6	BL	5/28/2013	148	4A-B	4A	4A-B_2013_5_28
7/18/2013	199	1	7	BL	6/3/2013	154	18A	18A	12A-C_2013_6_3
7/18/2013	199	1	8	BL	6/3/2013	154	2A-C	2A	2A-C_2013_6_3
7/18/2013	199	1	9	BL	6/3/2013	154	10A-C	10A	10A-C_2013_6_3
7/18/2013	199	2	2	BL	7/15/2013	196	108	108	108_2013_7_15
7/18/2013	199	2	3	BL	6/1/2013	152	9A-A	9A	9A-A_2013_6_1
7/18/2013	199	2	5	BL	6/1/2013	152	17A-A	17A	17A-A_2013_6_1
7/18/2013	199	2	6	BL	5/30/2013	150	16A-A	16A	16A-A_2013_5_30
7/18/2013	199	2	7	BL	6/1/2013	152	12A-A	12A	12A-A_2013_6_1
7/18/2013	199	2	8	BL	5/28/2013	148	3A-A	3A	3A-A_2013_5_28
7/18/2013	199	2	9	BL	5/30/2013	150	17A-A	17A	17A-A_2013_5_30
9/6/2013	249	1	1	BL	6/1/2013	152	19A-A	19A	19A-A_2013_6_1
9/6/2013	249	1	2	BL	5/30/2013	150	6A	6A	6A_2013_5_30
9/6/2013	249	1	3	BL	6/3/2013	154	4A-A	4A	4A-A_2013_6_3
9/6/2013	249	1	4	BL	5/30/2013	150	16A-C	16A	16A-C_2013_5_30
9/6/2013	249	1	5	BL	5/28/2013	148	18A-A	18A	18A-A_2013_5_28
9/6/2013	249	1	6	BL	5/28/2013	148	6A-A	6A	6A-A_2013_5_28
9/6/2013	249	1	7	BL	5/30/2013	150	3A-A	3A	3A-A_2013_5_30
9/6/2013	249	1	8	BL	6/3/2013	154	2A-B	2A	2A-B_2013_6_3
9/6/2013	249	2	1	BL	6/1/2013	152	13A	13A	13A_2013_6_1
9/6/2013	249	2	2	BL	5/30/2013	150	10A-A	10A	10A-A_2013_5_30
9/6/2013	249	2	3	BL	5/30/2013	150	16A-A	16A	16A-A_2013_5_30
9/6/2013	249	2	4	BL	7/27/2013	208	112-A	112	112-A_2013_7_27
9/6/2013	249	2	5	BL	6/1/2013	152	12A-A	12A	12A-A_2013_6_1
9/6/2013	249	2	6	BL	6/3/2013	154	19A	19A	19A_2013_6_3
9/6/2013	249	2	7	BL	7/23/2013	204	114	114	114_2013_7_23
9/6/2013	249	2	8	BL	8/27/2013	239	103	103	103_2013_8_27
9/6/2013	249	2	9	BL	8/2/2013	214	108-B	108	108-B_2013_8_2
6/4/2013	155	1	1	BR	5/28/2013	148	19A	19A	19A_2013_5_28
6/4/2013	155	1	2	BR	5/30/2013	150	20A	20A	20A_2013_5_30
6/4/2013	155	1	3	BR	5/30/2013	150	16A-B	16A	16A-B_2013_5_30
6/4/2013	155	1	4	BR	5/30/2013	150	17A-B	17A	17A-B_2013_5_30
6/4/2013	155	1	5	BR	6/1/2013	152	35-G	35	35-G_2013_6_1
6/4/2013	155	1	6	BR	6/1/2013	152	2A-B	2A	2A-B_2013_6_1
6/4/2013	155	1	7	BR	6/1/2013	152	4-C	4	4-C_2013_6_1
6/4/2013	155	1	8	BR	6/1/2013	152	9A-A	9A	9A-A_2013_6_1
6/4/2013	155	1	9	BR	5/28/2013	148	5A	5A	5A_2013_5_28
6/4/2013	155	2	1	BR	5/28/2013	148	6A-A	6A	6A-A_2013_5_28
6/4/2013	155	2	2	BR	6/3/2013	154	10A-C	10A	10A-C_2013_6_3
6/4/2013	155	2	3	BR	6/1/2013	152	4-D	4	18A_2013_6_3
6/4/2013	155	2	4	BR	5/30/2013	150	17A-A	17A	17A-A_2013_5_30
6/4/2013	155	2	5	BR	6/3/2013	154	19A	19A	19A_2013_6_3
6/4/2013	155	2	6	BR	6/1/2013	152	16A-A	16A	16A-A_2013_6_1
6/4/2013	155	2	7	BR	6/3/2013	154	11A	11A	11A_2013_6_3
6/4/2013	155	2	8	BR	6/3/2013	154	12A-A	12A	12A-A_2013_6_3
6/4/2013	155	2	9	BR	6/1/2013	152	25-A	25	25-A_2013_6_1
6/5/2013	156	1	1	BR	6/1/2013	152	17A-A	17A	17A-A_2013_6_1
6/5/2013	156	1	2	BR	6/3/2013	154	4A-A	4A	4A-A_2013_6_3
6/5/2013	156	1	3	BR	6/3/2013	154	37	37	37_2013_6_3
6/5/2013	156	1	4	BR	6/3/2013	154	34	34	34_2013_6_3
6/5/2013	156	1	7	BR	5/30/2013	150	17A-B	17A	17A-B_2013_5_30
6/5/2013	156	1	8	BR	5/30/2013	150	7A	7A	7A_2013_5_30
6/5/2013	156	1	9	BR	5/30/2013	150	5A	5A	5A_2013_5_30
6/5/2013	156	2	5	BR	5/28/2013	148	6A-A	6A	6A-A_2013_5_28
6/5/2013	156	2	6	BR	5/28/2013	148	4A-A	4A	4A-A_2013_5_28
6/5/2013	156	2	7	BR	5/30/2013	150	20A	20A	20A_2013_5_30
6/5/2013	156	2	8	BR	5/28/2013	148	10A	10A	10A_2013_5_28
6/12/2013	163	1	1	BR	5/30/2013	150	6A	6A	6A_2013_5_30
6/12/2013	163	1	2	BR	6/1/2013	152	17A-A	17A	17A-A_2013_6_1
6/12/2013	163	1	3	BR	6/1/2013	152	6A-A	6A	6A-A_2013_6_1
6/12/2013	163	1	4	BR	6/1/2013	152	13A	13A	13A_2013_6_1
6/12/2013	163	1	5	BR	5/30/2013	150	16A-A	16A	16A-A_2013_5_30
6/12/2013	163	1	6	BR	5/30/2013	150	17A-B	17A	17A-B_2013_5_30
6/12/2013	163	1	7	BR	5/28/2013	148	5A	5A	5A_2013_5_28
6/12/2013	163	1	8	BR	5/30/2013	150	10A-B	10A	10A-B_2013_5_30
6/12/2013	163	1	9	BR	6/1/2013	152	19A-A	19A	19A-A_2013_6_1
6/12/2013	163	2	1	BR	6/1/2013	152	2A-B	2A	2A-B_2013_6_1
6/12/2013	163	2	2	BR	5/30/2013	150	19A-B	19A	19A-B_2013_5_30
6/12/2013	163	2	3	BR	6/1/2013	152	2A-A	2A	2A-A_2013_6_1
6/12/2013	163	2	4	BR	5/26/2013	146	20A-B	20A	20A-B_2013_5_26
6/12/2013	163	2	5	BR	6/11/2013	162	4-A	4	4-A_2013_6_11
6/12/2013	163	2	6	BR	6/11/2013	162	13	13	13_2013_6_11
6/12/2013	163	2	7	BR	5/28/2013	148	10A	10A	10A_2013_5_28
6/12/2013	163	2	8	BR	6/11/2013	162	46	46	46_2013_6_11
6/12/2013	163	2	9	BR	6/11/2013	162	45	45	45_2013_6_11
6/13/2013	164	1	1	BR	6/1/2013	152	12A-B	12A	12A-B_2013_6_1
6/13/2013	164	1	4	BR	6/3/2013	154	12A	12A	12A-B_2013_6_3
6/13/2013	164	1	5	BR	5/28/2013	148	8A-A	8A	8A-A_2013_5_28
6/13/2013	164	1	6	BR	6/3/2013	154	11A	11A	11A_2013_6_3
6/13/2013	164	1	7	BR	5/28/2013	148	6A-A	6A	6A-A_2013_5_28
6/13/2013	164	1	8	BR	5/30/2013	150	16A-A	16A	16A-A_2013_5_30
6/13/2013	164	1	9	BR	5/30/2013	150	3A-B	3A	3A-B_2013_5_30
6/13/2013	164	2	1	BL	5/28/2013	148	3A	3A	3A_2013_5_28
6/13/2013	164	2	4	BR	5/26/2013	146	20A-B	20A	20A-B_2013_5_26
6/13/2013	164	2	5	BR	5/30/2013	150	17A-C	17A	17A-C_2013_5_30
6/13/2013	164	2	6	BR	5/30/2013	150	16A-C	16A	16A-C_2013_5_30
6/13/2013	164	2	7	BR	6/1/2013	152	7A-A	7A	7A-A_2013_6_1
6/13/2013	164	2	8	BR	5/28/2013	148	19A	19A	19A_2013_5_28
6/13/2013	164	2	9	BR	6/3/2013	154	18A	18A	12A-C_2013_6_3
6/20/2013	171	1	1	BR	6/1/2013	152	17A-A	17A	17A-A_2013_6_1
6/20/2013	171	1	2	BR	6/17/2013	168	106	106	106_2013_6_17
6/20/2013	171	1	3	BR	6/19/2013	170	100-B	100	100-B_2013_6_19
6/20/2013	171	1	4	BR	5/30/2013	150	3A-A	3A	3A-A_2013_5_30
6/20/2013	171	1	5	BR	6/3/2013	154	18A	18A	12A-C_2013_6_3
6/20/2013	171	1	6	BR	5/30/2013	150	16A-C	16A	16A-C_2013_5_30
6/20/2013	171	1	7	BR	6/1/2013	152	12A-B	12A	12A-B_2013_6_1
6/20/2013	171	1	8	BR	6/1/2013	152	12A-A	12A	12A-A_2013_6_1
6/20/2013	171	1	9	BR	5/30/2013	150	16A-B	16A	16A-B_2013_5_30
6/20/2013	171	2	1	BR	6/1/2013	152	4-D	4	18A_2013_6_3
6/20/2013	171	2	2	BR	5/28/2013	148	3A-A	3A	3A-A_2013_5_28
6/20/2013	171	2	3	BR	6/1/2013	152	7A-A	7A	7A-A_2013_6_1
6/20/2013	171	2	4	BR	5/30/2013	150	5A	5A	5A_2013_5_30
6/20/2013	171	2	5	BR	6/19/2013	170	111	111	111_2013_6_19
6/20/2013	171	2	6	BR	6/19/2013	170	115	115	115_2013_6_19
6/20/2013	171	2	7	BR	5/30/2013	150	7A	7A	7A_2013_5_30
6/20/2013	171	2	8	BR	6/3/2013	154	2A-B	2A	2A-B_2013_6_3
6/20/2013	171	2	9	BR	6/3/2013	154	10A-B	10A	10A-B_2013_6_3
6/26/2013	177	1	1	BR	6/3/2013	154	10A-C	10A	10A-C_2013_6_3
6/26/2013	177	1	2	BR	6/3/2013	154	4A	4A	4A_2013_6_3
6/26/2013	177	1	3	BR	5/28/2013	148	4A-A	4A	4A-A_2013_5_28
6/26/2013	177	1	4	BR	6/1/2013	152	16A-A	16A	16A-A_2013_6_1
6/26/2013	177	1	5	BR	5/30/2013	150	17A-C	17A	17A-C_2013_5_30
6/26/2013	177	1	6	BR	6/3/2013	154	7A-A	7A	7A-A_2013_6_3
6/26/2013	177	1	7	BR	5/30/2013	150	16A-B	16A	16A-B_2013_5_30
6/26/2013	177	1	8	BR	6/3/2013	154	19A	19A	19A_2013_6_3
6/26/2013	177	1	9	BR	5/30/2013	150	3A-A	3A	3A-A_2013_5_30
6/26/2013	177	2	1	BR	6/3/2013	154	11A	11A	11A_2013_6_3
6/26/2013	177	2	2	BR	5/30/2013	150	5A	5A	5A_2013_5_30
6/26/2013	177	2	3	BR	6/1/2013	152	12A-A	12A	12A-A_2013_6_1
6/26/2013	177	2	4	BR	5/28/2013	148	19A	19A	19A_2013_5_28
6/26/2013	177	2	5	BR	6/1/2013	152	4-D	4	18A_2013_6_3
6/26/2013	177	2	6	BR	6/1/2013	152	13A	13A	13A_2013_6_1
6/26/2013	177	2	7	BR	5/28/2013	148	3A	3A	3A_2013_5_28
6/26/2013	177	2	8	BR	6/25/2013	176	100-B	100	100-B_2013_6_25
6/26/2013	177	2	9	BR	6/25/2013	176	118	118	118_2013_6_25
7/3/2013	184	1	1	BR	5/30/2013	150	16A-B	16A	16A-B_2013_5_30
7/3/2013	184	1	2	BR	7/1/2013	182	109	109	109_2013_7_1
7/3/2013	184	1	3	BR	6/1/2013	152	16A-A	16A	16A-A_2013_6_1
7/3/2013	184	1	4	BR	6/1/2013	152	13A	13A	13A_2013_6_1
7/3/2013	184	1	5	BR	6/3/2013	154	4A	4A	4A_2013_6_3
7/3/2013	184	1	6	BR	6/3/2013	154	12A-B	12A	12A_2013_6_3
7/3/2013	184	1	8	BR	6/1/2013	152	2A-A	2A	2A-A_2013_6_1
7/3/2013	184	1	9	BR	5/28/2013	148	10A	10A	10A_2013_5_28
7/3/2013	184	2	1	BR	5/30/2013	150	20A	20A	20A_2013_5_30
7/3/2013	184	2	2	BR	5/30/2013	150	5A	5A	5A_2013_5_30
7/3/2013	184	2	4	BR	5/28/2013	148	19A	19A	19A_2013_5_28
7/3/2013	184	2	5	BR	5/30/2013	150	16A-A	16A	16A-A_2013_5_30
7/3/2013	184	2	6	BR	5/28/2013	148	5A	5A	5A_2013_5_28
7/3/2013	184	2	7	BR	6/1/2013	152	7A-A	7A	7A-A_2013_6_1
7/3/2013	184	2	8	BR	6/1/2013	152	6A-A	6A	6A-A_2013_6_1
7/3/2013	184	2	9	BR	6/3/2013	154	2A-B	2A	2A-B_2013_6_3
7/12/2013	193	1	1	BR	6/3/2013	154	10A-B	10A	10A-B_2013_6_3
7/12/2013	193	1	2	BR	5/28/2013	148	6A-A	6A	6A-A_2013_5_28
7/12/2013	193	1	3	BR	5/28/2013	148	4A-A	4A	4A-A_2013_5_28
7/12/2013	193	1	4	BR	5/30/2013	150	3A-B	3A	3A-B_2013_5_30
7/12/2013	193	1	5	BR	6/1/2013	152	17A-A	17A	17A-A_2013_6_1
7/12/2013	193	1	6	BR	5/30/2013	150	17A-B	17A	17A-B_2013_5_30
7/12/2013	193	1	9	BR	6/3/2013	154	11A	11A	11A_2013_6_3
7/12/2013	193	2	1	BR	5/28/2013	148	3A	3A	3A_2013_5_28
7/12/2013	193	2	2	BR	6/3/2013	154	2A-B	2A	2A-B_2013_6_3
7/12/2013	193	2	3	BR	5/30/2013	150	10A-A	10A	10A-A_2013_5_30
7/12/2013	193	2	4	BR	6/1/2013	152	12A-B	12A	12A-B_2013_6_1
7/12/2013	193	2	5	BR	5/30/2013	150	19A-A	19A	19A-A_2013_5_30
7/12/2013	193	2	6	BR	6/1/2013	152	6A-A	6A	6A-A_2013_6_1
7/12/2013	193	2	8	BR	6/3/2013	154	7A-A	7A	7A-A_2013_6_3
7/12/2013	193	2	9	BR	5/30/2013	150	4A	4A	4A_2013_5_30
7/18/2013	199	1	1	BR	7/13/2013	194	119	119	119_2013_7_13
7/18/2013	199	1	2	BR	7/15/2013	196	100	100	100_2013_7_15
7/18/2013	199	1	3	BR	5/30/2013	150	10A-B	10A	10A-B_2013_5_30
7/18/2013	199	1	4	BR	6/1/2013	152	4-D	4	18A_2013_6_3
7/18/2013	199	1	5	BR	5/30/2013	150	4A	4A	4A_2013_5_30
7/18/2013	199	1	6	BR	5/28/2013	148	6A-A	6A	6A-A_2013_5_28
7/18/2013	199	1	7	BR	5/26/2013	146	20A-B	20A	20A-B_2013_5_26
7/18/2013	199	1	8	BR	6/3/2013	154	10A-B	10A	10A-B_2013_6_3
7/18/2013	199	1	9	BR	5/28/2013	148	12A	12A	12A_2013_5_28
7/18/2013	199	2	1	BR	5/30/2013	150	17A-C	17A	17A-C_2013_5_30
7/18/2013	199	2	2	BR	5/30/2013	150	19A-A	19A	19A-A_2013_5_30
7/18/2013	199	2	3	BR	6/3/2013	154	12A-A	12A	12A-A_2013_6_3
7/18/2013	199	2	5	BR	5/30/2013	150	5A	5A	5A_2013_5_30
7/18/2013	199	2	6	BR	5/30/2013	150	7A	7A	7A_2013_5_30
7/18/2013	199	2	8	BR	5/28/2013	148	10A	10A	10A_2013_5_28
7/18/2013	199	2	9	BR	5/28/2013	148	5A	5A	5A_2013_5_28
9/6/2013	249	1	1	BR	6/3/2013	154	12A	12A	12A-B_2013_6_3
9/6/2013	249	1	2	BR	6/3/2013	154	12A-B	12A	12A_2013_6_3
9/6/2013	249	1	3	BR	6/3/2013	154	10A-C	10A	10A-C_2013_6_3
9/6/2013	249	1	4	BR	5/30/2013	150	3A-B	3A	3A-B_2013_5_30
9/6/2013	249	1	5	BR	5/28/2013	148	8A-A	8A	8A-A_2013_5_28
9/6/2013	249	1	6	BR	5/28/2013	148	12A	12A	12A_2013_5_28
9/6/2013	249	1	7	BR	5/30/2013	150	4A	4A	4A_2013_5_30
9/6/2013	249	1	8	BR	6/1/2013	152	2A-A	2A	2A-A_2013_6_1
9/6/2013	249	1	9	BR	5/26/2013	146	20A-B	20A	20A-B_2013_5_26
9/6/2013	249	2	1	BR	5/28/2013	148	5A	5A	5A_2013_5_28
9/6/2013	249	2	2	BR	6/3/2013	154	11A	11A	11A_2013_6_3
9/6/2013	249	2	3	BR	5/30/2013	150	19A-A	19A	19A-A_2013_5_30
9/6/2013	249	2	4	BR	8/2/2013	214	108-A	108	108-A_2013_8_2
9/6/2013	249	2	5	BR	6/1/2013	152	2A-B	2A	2A-B_2013_6_1
9/6/2013	249	2	6	BR	6/7/2013	158	20A-B	20A	20A-B_2013_6_7
9/6/2013	249	2	7	BR	7/27/2013	208	108	108	108_2013_7_27
9/6/2013	249	2	8	BR	7/21/2013	202	115	115	115_2013_7_21
9/6/2013	249	2	9	BR	7/19/2013	200	118	118	118_2013_7_19
5/22/2013	142	1	5	TR	5/21/2013	141	37-A	37	37-A_2013_5_21
5/22/2013	142	1	5	BR	5/21/2013	141	17A-A	17A	17A-A_2013_5_21
5/22/2013	142	1	5	TL	5/21/2013	141	27T2	27T	27T2_2013_5_21
5/22/2013	142	1	5	BL	5/21/2013	141	23-F	23	23-F_2013_5_21
5/22/2013	142	1	6	TR	5/21/2013	141	3-A	3	3-A_2013_5_21
5/22/2013	142	1	6	BR	5/21/2013	141	30-B	30	30-B_2013_5_21
5/22/2013	142	1	6	TL	5/21/2013	141	8A-A	8A	8A-A_2013_5_21
5/22/2013	142	1	6	BL	5/21/2013	141	25-A	25	25-A_2013_5_21
5/22/2013	142	1	7	TR	5/21/2013	141	47-A	47	47-A_2013_5_21
5/22/2013	142	1	7	BR	5/21/2013	141	24-B	24	24-B_2013_5_21
5/22/2013	142	1	7	TL	5/19/2013	139	30	30	30_2013_5_19
5/22/2013	142	1	7	BL	5/21/2013	141	15-A	15	15-A_2013_5_21
5/22/2013	142	1	8	TR	5/21/2013	141	31-A	31	31-A_2013_5_21
5/22/2013	142	1	8	BR	5/19/2013	139	23	23	23_2013_5_19
5/22/2013	142	1	8	TL	5/21/2013	141	16-A	16	16-A_2013_5_21
5/22/2013	142	1	8	BL	5/21/2013	141	29-A	29	29-A_2013_5_21
5/22/2013	142	1	1	TR	5/21/2013	141	18-A	18	18-A_2013_5_21
5/22/2013	142	1	1	BR	5/21/2013	141	23-C	23	23-C_2013_5_21
5/22/2013	142	1	1	TL	5/21/2013	141	48-A	48	48-A_2013_5_21
5/22/2013	142	1	1	BL	5/21/2013	141	18A-A	18A	18A-A_2013_5_21
5/22/2013	142	1	2	TR	5/21/2013	141	20-A	20	20-A_2013_5_21
5/22/2013	142	1	2	BR	5/21/2013	141	17-B	17	17-B_2013_5_21
5/22/2013	142	1	2	TL	5/21/2013	141	23-E	23	23-E_2013_5_21
5/22/2013	142	1	2	BL	5/21/2013	141	1A-A	1A	1A-A_2013_5_21
5/22/2013	142	1	3	TR	5/21/2013	141	50-A	50	50-A_2013_5_21
5/22/2013	142	1	3	BR	5/21/2013	141	18-B	18	18-B_2013_5_21
5/22/2013	142	1	3	TL	5/21/2013	141	23-D	23	23-D_2013_5_21
5/22/2013	142	1	3	BL	5/17/2013	137	1A	1A	1A_2013_5_17
5/22/2013	142	1	4	TR	5/20/2013	140	17T	17T	17T_2013_5_20
5/22/2013	142	1	4	BR	5/20/2013	140	27T	27T	27T_2013_5_20
5/22/2013	142	1	4	TL	5/20/2013	140	3BT	3T	3BT_2013_5_20
5/22/2013	142	1	4	BL	5/21/2013	141	17T2	17T	17T2_2013_5_21
5/24/2013	144	1	1	TR	5/22/2013	142	40-B	40	40-B_2013_5_22
5/24/2013	144	1	1	TL	5/22/2013	142	48	48	48_2013_5_22
5/24/2013	144	1	2	TR	5/22/2013	142	41	41	41_2013_5_22
5/24/2013	144	1	2	BR	5/22/2013	142	17A-A	17A	17A-A_2013_5_22
5/24/2013	144	1	2	BL	5/22/2013	142	24	24	24_2013_5_22
5/24/2013	144	1	3	TR	5/20/2013	140	52T	52T	52T_2013_5_20
5/24/2013	144	1	3	BR	5/21/2013	141	30-A	30	30-A_2013_5_21
5/24/2013	144	1	4	TR	5/20/2013	140	3AT	3T	3AT_2013_5_20
5/24/2013	144	1	4	BR	5/21/2013	141	23-A	23	23-A_2013_5_21
5/24/2013	144	1	4	TL	5/21/2013	141	23-B	23	23-B_2013_5_21
5/24/2013	144	1	5	TR	5/22/2013	142	31	31	31_2013_5_22
5/24/2013	144	1	5	BR	5/22/2013	142	23-A	23	23-A_2013_5_22
5/24/2013	144	1	5	TL	5/22/2013	142	3-BT	3T	3-BT_2013_5_22
5/24/2013	144	1	5	BL	5/21/2013	141	21-A	21	21-A_2013_5_21
5/24/2013	144	1	6	TR	5/22/2013	142	42	42	42_2013_5_22
5/24/2013	144	1	6	BR	5/21/2013	141	13-B	13	13-B_2013_5_21
5/24/2013	144	1	6	TL	5/22/2013	142	27	27	27_2013_5_22
5/24/2013	144	1	6	BL	5/21/2013	141	24-B	24	24-B_2013_5_21
5/24/2013	144	1	7	TR	5/22/2013	142	3-AT	3T	3-AT_2013_5_22
5/24/2013	144	1	7	BR	5/21/2013	141	17-A	17	17-A_2013_5_21
5/24/2013	144	1	7	TL	5/22/2013	142	5A	5A	5A_2013_5_22
5/24/2013	144	1	7	BL	5/22/2013	142	40-A	40	40-A_2013_5_22
5/24/2013	144	1	8	TR	5/22/2013	142	3	3	3_2013_5_22
5/24/2013	144	1	8	BR	5/22/2013	142	52T	52T	52T_2013_5_22
5/24/2013	144	1	8	TL	5/22/2013	142	23-B	23	23-B_2013_5_22
5/25/2013	145	1	1	TR	5/24/2013	144	15-A	15	15-A_2013_5_24
5/25/2013	145	1	1	BR	5/24/2013	144	27-A	27	27-A_2013_5_24
5/25/2013	145	1	1	TL	5/24/2013	144	18-A	18	18-A_2013_5_24
5/25/2013	145	1	1	BL	5/24/2013	144	28-B	28	28-B_2013_5_24
5/25/2013	145	1	2	TR	5/24/2013	144	28-A	28	28-A_2013_5_24
5/25/2013	145	1	2	BR	5/24/2013	144	30-A	30	30-A_2013_5_24
5/25/2013	145	1	2	TL	5/24/2013	144	T13-A	T13	T13-A_2013_5_24
5/25/2013	145	1	2	BL	5/24/2013	144	30-B	30	30-B_2013_5_24
5/25/2013	145	1	3	TR	5/24/2013	144	41-A	41	41-A_2013_5_24
5/25/2013	145	1	3	BR	5/24/2013	144	17-A	17	17-A_2013_5_24
5/25/2013	145	1	3	TL	5/24/2013	144	27-B	27	27-B_2013_5_24
5/25/2013	145	1	3	BL	5/24/2013	144	23-A	23	23-A_2013_5_24
5/25/2013	145	1	4	TR	5/24/2013	144	40-A	40	40-A_2013_5_24
5/25/2013	145	1	4	BR	5/24/2013	144	5A-B	5A	5A-B_2013_5_24
5/25/2013	145	1	4	TL	5/24/2013	144	21-A	21	21-A_2013_5_24
5/25/2013	145	1	4	BL	5/21/2013	141	39-A	39	39-A_2013_5_21
5/25/2013	145	1	5	TR	5/24/2013	144	14T	14T	14T_2013_5_24
5/25/2013	145	1	5	BR	5/24/2013	144	23T	23T	23T_2013_5_24
5/25/2013	145	1	5	TL	5/24/2013	144	52T	52T	52T_2013_5_24
5/25/2013	145	1	5	BL	5/24/2013	144	36T	36T	36T_2013_5_24
5/25/2013	145	1	6	TR	5/24/2013	144	18A-A	18A	18A-A_2013_5_24
5/25/2013	145	1	6	BR	5/24/2013	144	T	T	T_2013_5_24
5/25/2013	145	1	6	TL	5/24/2013	144	10T	10T	10T_2013_5_24
5/25/2013	145	1	6	BL	5/24/2013	144	27CT	27T	27CT_2013_5_24
5/25/2013	145	1	7	TR	5/24/2013	144	12A-A	12A	12A-A_2013_5_24
5/25/2013	145	1	7	BR	5/24/2013	144	3A-A	3A	3A-A_2013_5_24
